51822	1650048	7.878623
51822	1598496	6.101729
51822	1660302	4.730147
36421	1408101	7.438652
13058	1877832	7.556233
13058	2883512	7.044425
13058	770828	6.688886
13050	1956620	5.113131
13054	1823664	7.359392
54171	1205537	6.951573
54174	120812	9.134135
51824	1535108	7.769766
20250	6265828	7.516904
40965	2381941	6.854778
1177	2381111	7.675872
1177	1528071	5.971508
1177	365907	6.796849
1177	1895315	7.146679
23505	1490017	7.917916
16883	169547	8.997152
16883	1937149	8.203329
27617	1502397	6.598876
16881	280707	8.268066
54306	477080	7.071205
12832	3042408	8.070299
12832	2080374	7.337347
12834	1485796	8.849099
50418	2713180	8.504789
23127	118617	7.985862
23127	172493	7.698127
50414	1121096	4.992784
50414	369610	6.324897
55629	1825683	4.767101
55622	2310332	9.270014
29234	3315342	8.828828
55626	5074352	8.822693
55626	3890160	7.779390
55626	1727770	6.421309
55626	6343314	7.516434
55626	386064	8.564480
52812	1302006	8.751964
22674	430922	5.805660
22674	2937898	6.669901
26568	3622592	5.693732
26568	369610	6.545612
26568	1131734	5.275423
26564	2179136	6.206246
26564	825236	7.044493
26564	3774694	5.943923
26564	2713180	6.902194
59730	7526414	6.360546
59730	3829920	7.505103
391	1602613	8.561080
391	2193215	6.463849
390	5727208	6.410092
390	7286456	7.455399
394	2209418	8.676221
398	1024648	7.947240
32221	198781	8.967643
32221	1232829	7.990048
32221	1981115	8.042535
54300	2848292	7.969519
3749	795461	2.679187
3742	437086	8.155960
58708	4630562	6.683069
58708	1130884	7.157316
52106	1815862	6.435020
52106	993846	9.016519
52106	2006040	6.440125
52104	7798634	7.217697
60014	7456310	5.105431
60011	1723121	5.957632
60011	1490017	5.837601
31162	247638	6.207821
31162	449010	5.646778
31162	1119646	6.153789
21930	7545266	4.700137
21933	1450321	7.527603
21933	1731141	6.630260
21936	1568338	6.082340
21936	1904996	6.219226
21937	1535109	7.843794
21937	1431045	7.607676
21938	3302820	9.659159
57086	2278388	8.173813
57086	1077368	7.741840
9757	1790885	7.175286
9759	1981115	7.827574
9759	1872181	7.954324
24149	831387	4.009910
24149	2151633	2.234802
24149	1588173	5.575085
58933	1502397	6.537368
59951	275847	7.714864
64674	2488496	8.864136
64674	1211956	6.627574
64674	3040964	8.367534
30224	1790864	6.765359
30224	2872718	7.240981
44805	167261	8.777637
44804	3966404	5.304175
44804	3477064	1.973197
44804	462322	5.127125
44804	1528100	3.971920
44804	3076658	5.152859
44804	1244668	5.020802
44804	3498820	5.097389
44804	1340138	3.717004
30222	3385516	7.989996
30222	1877832	9.229266
30222	3631112	7.462595
30222	2488496	9.111878
30222	1130884	9.137688
30222	376994	6.899629
30222	1951266	7.178370
44801	1700841	5.103780
66859	1590089	8.478483
52467	1691917	4.057658
63023	1972779	7.184232
63023	258463	8.063860
50080	4560436	6.595166
50080	3065204	7.569440
50080	3547740	7.839875
50080	2488496	7.921135
43850	2503944	5.951335
43850	1981128	5.419574
43850	2406566	6.128363
43850	3315342	7.006204
43850	2562232	5.746209
43850	2737304	5.942315
43850	4550098	6.501152
50030	1245492	5.744574
6776	1598642	7.032756
6776	2872718	8.142980
23751	1872181	6.609108
61476	2267998	9.394745
24376	1211956	6.252478
42818	3896198	7.217744
42818	238546	5.975976
5056	2274570	6.186686
5053	1535109	8.078679
5053	1646971	7.788707
5053	2229499	6.053097
5053	1433811	7.783155
38569	2199571	6.280496
38569	1322269	7.110862
38569	1418377	4.488841
38569	2106651	5.521353
38569	1655441	6.672329
38569	2354205	8.718132
38569	1270797	5.998545
38563	2294629	7.378005
38563	1814643	8.340149
38563	1985949	6.591270
38563	119215	4.641202
38563	1270797	7.025593
38562	5013056	9.615181
38562	2316204	7.492693
38566	816442	6.429535
64902	1392190	8.793886
64039	1538403	6.976165
44222	1907668	6.605090
36179	1535109	7.070970
36175	285823	4.751513
36175	1506999	4.050248
36175	2132285	4.762955
36176	1798684	8.050426
41548	1187064	3.789787
41548	1613750	4.510319
54060	3896198	7.941346
58078	1083452	5.129049
8035	1232829	6.284069
8035	1646959	6.658247
8035	416991	5.764370
8035	1817273	6.937375
8035	970179	7.198449
8035	203119	7.116161
8035	1545759	6.901818
8035	1951261	4.864177
8036	2708254	7.694595
48167	944835	6.442989
8039	2101473	7.154633
8039	1800241	6.773295
8039	1065073	7.045527
58075	338013	8.943485
58075	1483013	8.012261
58075	1065073	8.568041
58074	3606756	6.637863
58074	5758778	5.655709
58074	4912910	7.001945
12582	1727824	6.640291
44913	250687	6.009452
44910	2980592	6.431329
44910	2567712	7.220821
44918	3890160	6.716904
44918	2119532	7.625409
44918	816692	7.682860
44918	3263904	6.890086
58070	146882	8.116848
58070	1083462	5.305056
58070	829482	7.785954
65064	4302938	7.742477
65064	2310332	6.756169
65060	1843866	6.747521
55557	118715	7.643553
55557	2096673	8.742466
13984	1911644	7.734235
13980	1389096	6.561289
64036	2119532	10.753622
38977	372183	7.884572
48164	2771200	7.181904
48164	3501632	7.436209
48164	3631112	6.582118
48164	327850	6.423188
48164	2167202	5.115106
48164	3385516	7.247641
48164	1613750	7.070836
48164	1735898	6.437308
48164	454082	5.371288
48164	1152836	6.699860
48164	6320628	7.105381
48164	2312718	6.866390
48164	5109784	5.454612
48164	1375666	7.949472
48164	1300854	7.193087
48164	1599348	6.809469
48164	7668870	7.402004
48164	1020530	6.495723
48164	452598	5.893751
13674	1663662	7.371229
13674	1336608	6.271089
13674	1318514	7.827630
13674	770828	7.470890
13674	1838544	6.089926
13674	758766	7.015642
13674	2980516	8.222106
5861	1219827	6.218519
5860	4399952	6.173044
56840	3014866	6.977013
56841	1915581	4.955486
17357	1723121	7.548019
17352	825236	6.918419
64035	1509767	4.338674
64035	990407	5.145680
19588	1758810	5.395390
19588	1615160	7.451565
19585	1856101	7.682701
20868	451094	6.975309
20868	3563262	4.281304
20868	6073176	7.355875
20868	2201548	5.016968
20868	3472226	7.391263
20868	1894476	4.518828
50271	2381249	7.194363
50271	1234721	5.901892
50271	1731141	6.253612
50271	2345737	5.471871
49152	3460252	7.583800
49153	1453405	9.015971
9198	6673612	5.641320
42175	2395427	8.518361
42170	2582802	7.776630
16911	1314655	6.208365
16911	780511	7.760638
12209	1855325	5.693128
12209	307987	7.965856
10510	903624	6.502142
10510	443272	6.937724
10510	1034314	4.301735
10516	2119532	8.810003
26835	1441395	5.647503
26835	1067765	5.821069
26835	2278871	7.150617
26837	1932767	8.463855
26837	1817273	7.884737
26837	1433811	8.799723
26839	2044729	6.225265
54034	209144	8.122203
54034	887912	7.773114
54034	3007512	7.402536
37432	9495224	5.560776
24579	1033575	7.256650
24579	1315981	7.102587
24579	1821549	7.978790
24570	363988	6.303317
24570	2582802	7.621692
24570	3393786	5.834359
24570	1853728	7.495421
58558	1025100	4.560109
62120	2980472	6.937290
344	3521164	8.181842
344	1485796	8.757118
28402	2758880	9.047668
28400	1504320	8.270221
34323	2053463	6.126143
34323	1286537	6.362167
345	2294629	7.842120
345	1800241	7.735838
345	2013293	7.604475
35058	7146812	7.862543
35053	116147	6.525433
55122	425112	8.411836
37431	1980929	9.168119
37431	1535109	9.868669
37431	2395427	9.891568
66788	2873282	5.925682
66788	1798684	7.126304
66788	2370248	7.346249
66788	2267998	7.832604
66788	1343092	7.193772
66788	3316960	7.031484
23713	1706593	6.411266
59205	2132285	5.610590
27007	375679	7.537616
27000	1843866	7.687412
27000	1411250	5.176443
27001	1690953	7.167842
27001	1895587	7.504994
27001	1194173	6.601892
27001	2096673	8.033458
64237	1935859	7.581427
32581	1489889	5.230135
32581	372183	6.851389
32581	1386697	4.764116
32581	1937149	6.963003
32581	861689	5.676318
32581	1582507	4.508918
52622	2737304	6.044251
52622	1950186	8.513446
52622	1560220	6.480013
35588	1730768	7.576565
32054	3397884	6.788228
32051	1517489	4.461589
57786	848228	7.744449
55872	3748528	9.076521
27925	1687901	4.619885
25716	5013056	7.866323
25716	1706620	7.097463
25716	1675192	7.687312
25716	3397884	7.654637
25711	974015	7.805558
25711	1489889	7.463457
21870	2310332	7.858444
21873	1454029	8.863702
57546	4046784	5.512069
57546	3040964	7.461237
52783	1179933	6.240900
52782	2917388	6.076205
52782	829482	6.949423
52782	7286456	8.027679
52782	2873282	6.261510
52782	4176826	6.728816
52782	1430132	5.956688
52782	1300854	6.787667
52782	4881806	5.973275
52782	6543652	7.176154
52782	3640424	6.952358
26066	9243946	6.385483
26066	7131622	7.665981
26066	3461252	6.760485
64948	2024544	8.606521
64942	3315342	7.705733
64942	2713180	7.348637
64940	1160996	5.415460
64940	2106476	7.462739
61047	2334873	6.705233
61047	120731	7.381350
61047	458481	5.914060
61047	119791	5.958634
64946	8579674	5.868437
64946	7286456	8.338009
41498	2119532	10.608131
41498	3640424	9.221707
64944	847050	6.387850
53953	1386697	6.498093
53950	2976182	2.990313
53950	5286444	8.558623
36776	770828	7.228035
36777	328107	6.638032
35529	1895587	7.458321
14668	790724	6.402480
14669	499549	8.498336
27828	1343092	6.685002
27826	1727824	11.143306
27821	1798709	8.548586
27822	1441940	7.901742
27822	790636	7.916924
27822	327056	8.161938
27822	3460252	8.015290
799	455857	6.054314
799	1872181	7.615743
799	2334879	7.459635
15132	6644200	7.703644
15132	5033998	5.373506
15132	2994190	7.141898
15136	3707114	5.848745
31764	3531824	7.440991
31764	3315342	8.852166
31764	3398268	8.318661
31762	2883512	4.865440
31768	5886046	5.319146
39555	2199571	6.725356
39555	1602613	6.040640
34047	1939659	7.093587
34044	1396484	6.443319
34044	3631112	6.882024
34044	7668870	7.412014
34042	3682448	7.016032
34042	1024648	7.462136
34042	3007512	6.437329
34040	1877832	8.458681
62539	1798709	7.341613
62539	2334873	6.597636
34048	10199590	8.750555
34048	4857264	8.504734
34048	361670	7.852659
34048	7653254	8.378266
31491	2381111	7.721700
47252	4578118	5.537490
45986	1853728	7.800455
4761	1502397	6.452702
4768	2726560	6.750131
4768	445922	8.051182
19740	1683526	7.655755
19740	240772	7.138785
19740	2543164	7.230445
19740	265086	7.709793
19740	1663202	7.719023
19740	119396	7.595111
19740	6018306	7.024934
19740	427152	5.816152
19740	478304	5.841093
61878	4052882	7.764340
61878	309698	8.591763
46302	1790864	6.845405
42372	1385826	6.487645
54839	1853643	4.746675
54839	1706593	7.374267
54839	1655441	7.129117
10354	455944	6.694389
10354	1599348	6.360194
10354	140352	7.616241
10354	119822	7.807473
10354	265666	7.449696
10354	2179136	6.845316
10355	2140373	7.031373
10350	3315342	8.845920
10359	2404435	6.871594
10359	1386697	7.439861
65888	1985966	9.013793
65888	6139732	9.493304
65888	2527338	9.588965
65888	1877832	10.552388
65889	1408253	6.938734
65889	1457767	8.381280
65889	1661199	8.057371
65889	450259	9.010061
65889	2184339	6.102554
6256	8579674	8.347309
42995	2234155	6.672926
42995	1235189	6.382255
42995	1457767	7.450877
42990	2870648	8.715555
42990	3110958	6.934527
42990	3079380	7.374722
830	489270	6.041594
45343	2058673	7.912989
45343	2302755	8.661562
45343	780583	9.203352
45343	1188729	8.554111
45343	2011159	7.865542
45343	1790885	8.294070
45343	2015381	9.469476
45343	2140379	8.163652
45343	1958043	7.626273
45343	1490017	9.401265
45343	837563	8.380280
45343	2147459	7.448461
45343	493451	5.705738
45343	1658837	6.919846
45343	1981115	9.197236
45343	1438173	6.681955
45343	1939659	7.626429
45342	2883512	7.388710
66732	1210042	6.068864
66732	4183692	4.738512
56365	1234721	6.449987
14300	206634	8.279787
14308	5726616	6.026865
45966	1300854	6.348780
17969	2397535	7.445381
66507	1798709	8.344234
53432	3498820	8.291905
57017	1746183	7.840312
59300	3741700	5.506169
59300	1959490	6.326901
63342	1119646	8.644050
49732	6133466	5.317979
49732	4481414	8.332106
53074	4094724	6.574245
53074	1392214	7.106970
48875	2226417	4.634042
48875	2015381	6.584293
48873	212985	5.340104
48878	4228810	8.072586
48878	3975510	2.274590
48878	4572792	8.762043
48878	3532216	8.479863
48878	4160708	8.722690
48878	7040874	8.630333
48878	5503686	6.236954
48878	9495224	8.326189
48878	1675192	7.831502
48878	5723272	8.585930
48878	3503406	8.089017
48878	3881784	8.553163
48878	8946378	9.412775
48878	6823368	7.841452
48879	1723121	7.192823
48879	1702439	6.804422
48879	1502407	6.708368
48879	2241351	7.001602
48879	120461	5.591879
48879	1798709	7.730513
48879	1270797	6.496453
48879	366627	7.258518
12469	1825683	6.697138
12469	340855	7.084579
56034	8155288	5.881462
56034	4532826	5.318391
56034	5442430	6.211452
56034	5657846	6.007847
56034	5013056	6.610232
56034	3783958	6.517581
56034	4094724	5.996591
56034	5308322	5.882315
56034	3469046	6.026836
56034	3522806	6.072479
61958	1832382	9.709323
63566	8367814	7.711384
33375	373883	6.175287
33375	1034415	7.260157
46086	993846	7.991170
46086	146838	7.019196
46086	1454468	8.306996
49054	1392190	7.171645
49054	1454468	7.127783
46088	5027774	9.195355
46088	3799694	8.142776
46088	4303340	6.416696
46088	2980516	8.902840
46088	119488	8.780367
46088	4419364	6.161851
46088	5247022	8.033663
26569	1981115	7.800999
11476	1343092	7.528497
11473	2369135	5.917724
11473	1205537	5.927423
11473	443465	5.357301
11473	2226417	5.650862
11470	3352390	5.727597
43101	1886493	4.211160
43101	1690953	6.730135
46551	2101341	5.479099
46553	1433811	8.893750
46553	489099	8.264236
52559	1204975	4.724140
52559	1386703	4.259684
52559	2024469	5.389981
17140	1355644	7.219346
17142	7798634	5.900879
17142	1396484	6.633388
64213	1817273	6.334885
66339	381707	5.563349
66339	1935179	6.261601
27598	4154796	9.046035
48013	169547	7.920308
48016	1675434	9.236591
55152	5442430	5.378087
55152	4572514	5.899482
34285	2194499	7.953242
34285	1535109	8.308875
34285	831387	6.531281
57394	1877832	7.798810
57394	1815862	5.817404
37888	387564	6.806785
37881	2347569	7.532994
37881	2309021	5.868194
37880	4633694	8.920861
56948	2179136	8.185683
26643	1670345	7.326769
26641	1623205	6.401936
26640	3741834	9.243051
57396	3501632	6.952894
57396	5439796	6.037545
57396	5649144	6.557213
57396	4972582	6.529734
66211	1431045	8.454602
50306	2109248	5.673738
46776	1392214	8.557372
1443	1840309	5.889230
1443	1670345	6.868247
1441	1989475	5.619816
1441	195685	7.682710
23036	1853728	8.423716
23034	1441912	6.710482
22347	2357129	5.833913
22347	2381941	6.200172
22347	2388771	5.773309
22342	4218572	6.155283
22342	4995790	6.552480
43466	970866	3.854927
43466	3387266	6.937624
43466	4044364	7.900531
43466	1305806	8.155271
43466	4196776	5.493172
43466	3196598	5.448663
43466	1023114	6.590932
28619	1458175	9.091121
35629	2193265	5.168510
23696	2848292	6.365955
23696	2528814	2.525306
23694	2042568	8.053462
23694	361748	9.237837
23699	1343727	8.935822
32939	120915	5.620131
32939	1399103	4.990058
48330	1059836	5.256717
48330	1922612	5.583452
56620	1305806	5.798492
56620	2980706	5.008628
56620	3183660	5.784381
56620	1109624	5.359725
56620	4682786	5.691433
56620	1245492	4.126073
56620	4606514	5.730546
56620	1019452	4.177917
56620	4846340	6.365724
56620	1204340	5.881667
56624	7784604	6.557215
56624	1454468	7.947661
25698	1343092	6.762046
51162	478970	7.590747
51163	361693	4.947741
51167	2103281	8.376704
23960	3659388	8.328811
23960	3553976	8.136888
27279	425413	7.522125
27279	1872181	7.566651
27279	1386703	6.808980
27279	1211837	8.352144
27279	119229	9.216020
27279	1408101	8.641924
27279	1097643	7.760797
27271	278731	6.759124
27272	1485796	7.767327
25526	7131622	6.113886
25525	1790809	5.897871
198	2994190	5.829251
195	2171867	3.819245
195	2364841	4.792404
195	2226417	5.941353
195	2229499	5.401286
195	2101341	5.843421
196	1809398	6.845406
196	2096672	5.740970
39843	1588173	6.536024
39849	816711	8.917295
39848	5311514	8.450233
60606	1650554	7.648741
60606	1392214	9.086910
60606	1979320	9.132774
60606	1343092	8.059004
41828	1321870	6.369479
41829	454921	8.390890
51714	7547410	5.938799
51714	7798634	6.018304
51714	6924650	5.991424
31445	816711	7.363646
31445	1798709	7.813249
60608	2132324	5.709210
37414	144084	6.666821
41821	1210819	9.048292
3450	1306980	8.526521
3457	1421373	8.448395
41337	2358891	5.875721
40061	338013	5.071198
14145	2072233	5.956180
14145	974015	7.034119
14145	1024255	6.437709
14145	1631867	6.650569
14145	2345759	5.251766
14144	783640	6.529328
15810	1343092	6.580278
15813	2106361	7.303432
15813	431021	7.226618
14499	340855	6.558079
38039	1866249	7.498060
38039	1659337	8.163942
38035	1905041	6.921176
38035	1840417	6.489281
54738	1045658	6.381032
54738	1019452	5.829548
47596	2024544	9.461024
47596	120382	9.298050
47594	1454468	6.690387
47594	1764234	4.625094
59952	3860916	4.874945
5720	2179116	8.155525
47042	4034228	8.247109
47042	4846340	8.535493
47042	3922798	8.159232
47046	790636	7.376374
47046	3300542	5.379567
47046	1454468	7.860230
48654	8722346	6.568856
6474	2557490	6.295253
6474	455590	7.537157
6474	1790886	6.293463
6474	252866	7.072192
6474	375912	7.748068
31510	335438	4.905156
31519	2051879	5.811210
31518	2911666	7.071304
19466	387564	7.225505
19466	6212478	6.209618
19466	3774802	4.759511
19466	1599348	6.511312
19466	2527338	6.857981
19461	1860213	5.159302
19461	2072233	4.716135
19461	172495	7.696360
19460	4438848	7.619205
19460	7608418	6.301571
39072	2638144	5.215685
39072	3716530	6.539857
39072	121766	7.992450
39072	2488496	8.152865
39072	1375666	8.243511
39072	4698684	7.794672
39072	926084	8.019373
39079	1846589	5.075491
39079	375063	7.822371
45933	1583421	5.979121
4045	1065073	7.346157
4045	1619029	6.455763
4040	4365412	9.281113
4041	1825683	6.706645
4049	1204975	5.196067
4049	1535109	6.462077
4049	1817273	6.060479
4049	2101441	3.798084
4049	1731697	3.888157
4049	1702439	4.670193
4049	2404311	5.209927
4049	1361835	5.609127
4049	2387433	4.410327
4049	1850419	5.711084
4049	213847	5.274446
28018	1587310	5.270114
28018	3152624	5.529020
28018	359950	6.099124
43745	1502397	6.798279
46710	3296908	6.360420
46710	4701182	6.145942
46710	4532818	4.162904
46710	8092252	5.723339
46710	3606756	7.317751
46710	6857112	6.678674
46710	5294550	6.349490
46710	4779682	4.683570
46714	1300854	5.819866
57555	441773	6.873027
57555	432637	6.375878
57555	462499	6.591129
57555	2361509	6.654450
57555	432047	6.694425
48653	314331	8.936130
17432	2312718	6.901576
13324	453562	8.244311
13324	1951264	7.753806
13325	2096673	7.468095
13326	1712170	4.763600
13326	1024648	8.014828
46656	2310332	7.236168
46656	1291150	5.529940
20126	1392214	7.786135
20126	2247476	6.738775
62377	274117	8.265545
20128	120094	9.224213
20128	120888	9.500312
20128	1067106	8.909066
20128	4116284	9.612159
20128	2948356	10.474688
20128	3385516	9.767690
20128	2910814	7.024065
20128	2784512	5.755439
20128	2452042	9.045895
20128	1292566	8.478613
65814	5727208	8.975445
44718	2105044	5.361960
65810	8579674	9.122031
14805	381061	7.756026
14805	1790885	6.854103
14805	363163	8.052066
14807	2395427	7.272686
14807	763831	5.912880
14807	2132285	4.697652
11879	2294629	7.138877
45184	475290	6.523748
45184	1379182	7.718100
45184	5186714	7.378593
1686	361748	7.372091
29988	3263904	7.102144
28054	3659388	8.738321
28059	2139881	6.837738
60942	1907668	6.768560
60942	1815862	4.415935
310	1343092	8.417633
310	1121096	5.844728
310	4698684	8.324567
310	120382	8.981894
310	1291584	9.374343
317	1217209	9.153763
317	2262227	9.058039
51362	1646926	5.724911
51362	4264426	4.243627
51362	4520364	6.291479
51362	3330764	5.316769
51362	4694544	4.663273
51362	3062096	5.467969
51362	3896198	6.866991
51362	803096	7.020357
51362	5052448	6.632128
51362	2911666	6.460483
51362	3949660	5.862279
51362	1340138	6.678134
51362	398286	7.025702
51362	4954522	5.446886
51362	2709768	5.933582
51363	882977	7.860524
57314	903624	7.124873
25322	1893256	5.488993
54416	3682448	6.536358
6932	2923652	5.054864
6932	947798	8.617925
6932	4257858	7.428927
6932	2488496	7.852646
6932	2167266	6.971842
6932	816442	7.692460
6932	3316960	7.746146
42439	458481	6.271580
42439	2357291	5.865819
42439	1253863	6.134476
42439	1872181	6.372609
2298	2245084	7.499281
2296	1454468	8.447433
7972	2503944	5.050176
7972	7286456	6.841104
7972	3155242	2.618392
7972	4935334	4.118868
52209	1386697	5.421225
57006	2017038	6.293107
43138	2179136	5.792577
43138	2004304	7.290550
43138	1600196	6.555858
60094	5461944	7.769324
60094	6146586	7.297450
60094	8075192	7.119403
52180	2576852	9.157708
52180	2446980	7.477791
52185	381061	7.470857
52185	413099	3.364549
52185	1216487	6.279668
52185	458339	4.822589
53278	1542344	6.394047
63543	1234719	6.593152
63542	1613750	6.216306
26759	831387	6.259901
53274	1877832	6.406363
53274	2582846	6.750968
21319	1895587	7.671945
62134	4154756	8.314278
21316	4669986	7.554232
21313	1535109	7.025089
56976	6908274	5.718646
56972	1535108	6.363248
56972	2980516	7.885230
56972	1396484	6.906974
56972	2582802	8.299420
22956	1302006	8.996202
2749	1046173	4.911186
2749	363163	7.826471
2749	936501	7.087610
2749	1322269	6.858330
2749	1723121	6.630741
2749	989757	5.396354
53150	4052882	4.824151
57691	1172049	6.873926
57691	2177771	6.072944
57691	458481	6.647688
57691	1638355	7.126490
57691	1293847	5.456511
57691	2103281	7.646216
48112	2543164	7.217087
37300	1300854	7.362340
50293	1951261	5.244369
42692	264464	7.363852
50295	1453405	6.600658
54724	3385516	7.176622
54726	1790864	6.824292
62632	2719848	7.109912
21074	2258858	6.920872
3044	879870	5.235570
3044	1282140	6.701086
3046	2318092	7.709675
3046	449010	8.310077
3046	1392214	9.309352
21076	1843866	7.351703
21076	380510	5.917523
21076	1130884	7.898409
67048	5727208	4.624639
67048	3111426	3.518166
67048	8946378	5.151938
67043	1591095	4.899863
67040	8367814	7.957075
67040	6133466	5.180072
67040	2737304	6.816524
66398	443706	6.950055
64506	8579674	7.882500
64506	1950186	7.456026
64506	2557490	6.186001
66394	7286456	9.213198
28259	1371111	6.811934
28259	1702439	7.872341
28259	1533013	7.916486
28259	2229499	6.131118
28259	2244901	6.125754
28259	1939659	6.752950
28259	816711	7.639705
29044	2557478	5.584660
29044	1092026	7.074210
29044	3501632	7.742473
29044	8579674	8.019951
29044	1881024	4.131763
29044	1815862	4.598698
30910	1877832	7.556480
30914	6139732	7.047930
30918	2719848	6.381810
30918	1843866	6.630380
30918	2316204	6.336425
30918	4695012	7.033538
30918	3235888	7.742265
31066	5442430	7.029906
31066	3499096	7.821863
31066	438488	6.669853
31066	5295358	3.674158
31066	3409392	7.391835
31066	2873282	6.981515
31066	454876	8.290987
34748	1374992	6.046624
34748	3332064	5.660264
34748	4799066	6.179734
34748	5464234	4.946898
34748	2802144	7.666687
34748	2088950	4.114652
34748	4154756	8.225863
34743	1091191	7.659390
34742	338466	6.690939
35293	123755	7.415924
24447	448115	7.255042
24446	2278388	9.563420
55548	1043726	4.699818
55546	2109248	6.974013
22133	1457767	8.337226
22135	1905041	6.738833
22135	2364841	5.143313
22135	2039393	5.837922
22135	2234155	6.222282
22135	1386697	6.011600
22135	2334879	6.331982
22135	2294449	6.692530
22135	1587707	7.630325
32746	1637688	8.240516
32746	1480656	4.538837
32744	2106476	6.916362
32744	4972582	5.285428
56012	492466	7.390351
4455	1426329	6.536624
4458	5503686	5.472774
36249	120689	8.804900
36249	1974419	5.147307
36249	120735	8.768332
36249	351817	9.014137
36249	379217	6.818012
36243	2331047	7.842648
36243	2140479	6.805004
36240	1859650	5.016886
41275	1748227	5.733514
41273	1408101	7.040077
41273	780567	5.039892
42898	3089388	9.848312
42898	2973408	9.548412
42890	8946378	8.676393
42890	3183660	8.380364
64505	416449	6.582927
64505	2294629	6.662855
64505	2126355	5.693848
39651	2023587	6.663786
39651	2191701	7.445596
39656	1979320	8.700110
39656	1345836	8.861546
18811	2278871	6.715633
18817	396171	6.274328
7129	1018765	5.287481
7129	2380307	7.840737
7129	1172049	6.841768
37626	230838	6.789527
37622	2431286	6.495967
37621	401383	8.337191
596	2980472	7.928055
598	829150	6.090640
598	2263944	6.584957
598	1979320	7.784014
598	1170358	7.284518
598	1843866	7.241866
40632	1047540	6.456014
47941	1270797	7.226322
47940	5890000	5.366641
14758	4257926	7.782150
14759	1649419	7.879498
47947	2051879	5.544452
14750	3850214	8.334735
14750	1291150	6.369345
18103	162661	7.032285
38260	1706620	6.821576
38261	259711	6.607377
38261	132347	4.792953
30078	4550098	7.715685
30078	408306	7.522569
31304	455590	9.002608
31304	986264	9.817019
31304	162222	9.698098
31304	2094018	8.646030
31304	296572	9.146999
28353	1951261	6.125711
11224	993846	8.471400
11220	3521164	8.345690
19058	133952	7.387655
19058	1272878	6.988089
19058	1907668	7.311873
58160	9243946	7.515500
58160	416320	7.292726
19050	365748	7.432131
19050	5109784	7.768297
19050	6751668	7.770969
62599	1924435	7.209523
62599	2302755	7.873250
61520	4633694	6.775902
39135	2388715	6.181063
39135	1210819	5.799972
39135	2404311	6.075004
39133	416315	6.740438
39133	1233227	6.156890
39133	121765	6.312859
39133	1234721	6.439712
39133	1213641	7.347987
39133	1270797	6.422345
39133	407887	8.815817
52734	2975590	6.798454
42460	1411250	6.934482
16628	4034228	8.088045
16625	1602613	4.992306
16625	2334873	7.289616
16625	1535109	7.875168
28488	1430132	6.665945
12756	7476236	7.960177
64731	2361509	7.586470
64731	2177771	6.443521
64731	2400463	6.688642
64737	1386697	7.323266
16996	1446714	3.425112
9111	1253863	6.090476
9115	2294629	7.473183
9115	2331143	8.038434
9115	840361	7.692946
12284	6146586	7.831417
12284	5886046	6.729258
12284	3829266	5.428799
12284	1029360	5.366620
12284	3532216	7.456978
12284	3014910	0.567112
12284	2873282	6.980088
